Driver,LapTime,Compound,TyreLife,Stint,TrackStatus,Race,LapNumber,FuelWeightEffect
LAW,75.94,SOFT,26.0,2.0,1,Canadian Grand Prix,44,-1.3199999999999998
LAW,75.806,SOFT,27.0,2.0,1,Canadian Grand Prix,45,-1.3499999999999999
LAW,76.103,SOFT,28.0,2.0,1,Canadian Grand Prix,46,-1.38
LAW,75.604,SOFT,29.0,2.0,1,Canadian Grand Prix,47,-1.41
LAW,76.152,SOFT,30.0,2.0,12,Canadian Grand Prix,48,-1.44
LAW,75.981,SOFT,31.0,2.0,1,Canadian Grand Prix,49,-1.47
LAW,76.017,SOFT,32.0,2.0,1,Canadian Grand Prix,50,-1.5
LAW,76.056,SOFT,33.0,2.0,1,Canadian Grand Prix,51,-1.53
LAW,76.854,SOFT,34.0,2.0,1,Canadian Grand Prix,52,-1.56
LAW,77.862,SOFT,35.0,2.0,1,Canadian Grand Prix,53,-1.5899999999999999
LAW,76.441,SOFT,36.0,2.0,1,Canadian Grand Prix,54,-1.6199999999999999
LAW,76.427,SOFT,37.0,2.0,1,Canadian Grand Prix,55,-1.65
OCO,79.102,SOFT,9.0,1.0,1,Canadian Grand Prix,1,-0.03
OCO,78.505,SOFT,10.0,1.0,1,Canadian Grand Prix,2,-0.06
OCO,79.001,SOFT,11.0,1.0,1,Canadian Grand Prix,3,-0.09
OCO,79.115,SOFT,14.0,1.0,21,Canadian Grand Prix,4,-0.12
OCO,79.385,MEDIUM,3.0,2.0,1,Canadian Grand Prix,5,-0.15
OCO,78.69,MEDIUM,4.0,2.0,1,Canadian Grand Prix,6,-0.18
OCO,78.608,MEDIUM,5.0,2.0,1,Canadian Grand Prix,7,-0.21
OCO,78.64,MEDIUM,6.0,2.0,1,Canadian Grand Prix,8,-0.24
OCO,78.287,MEDIUM,7.0,2.0,1,Canadian Grand Prix,9,-0.27
OCO,78.337,MEDIUM,8.0,2.0,1,Canadian Grand Prix,10,-0.3
OCO,78.572,MEDIUM,9.0,2.0,1,Canadian Grand Prix,11,-0.32999999999999996
OCO,78.264,MEDIUM,10.0,2.0,1,Canadian Grand Prix,12,-0.36
OCO,79.136,MEDIUM,11.0,2.0,1,Canadian Grand Prix,13,-0.39
OCO,78.606,MEDIUM,12.0,2.0,1,Canadian Grand Prix,14,-0.42
OCO,78.316,SOFT,3.0,3.0,1,Canadian Grand Prix,15,-0.44999999999999996
OCO,77.259,SOFT,5.0,3.0,1,Canadian Grand Prix,16,-0.48
OCO,77.358,SOFT,6.0,3.0,1,Canadian Grand Prix,17,-0.51
OCO,77.592,SOFT,7.0,3.0,1,Canadian Grand Prix,18,-0.54
OCO,78.133,SOFT,8.0,3.0,12,Canadian Grand Prix,19,-0.57
OCO,77.402,SOFT,10.0,3.0,1,Canadian Grand Prix,20,-0.6
OCO,78.583,SOFT,11.0,3.0,1,Canadian Grand Prix,21,-0.63
OCO,78.553,SOFT,12.0,3.0,1,Canadian Grand Prix,22,-0.6599999999999999
OCO,76.675,SOFT,13.0,3.0,1,Canadian Grand Prix,23,-0.69
OCO,77.753,SOFT,15.0,3.0,1,Canadian Grand Prix,24,-0.72
OCO,78.854,SOFT,16.0,3.0,1,Canadian Grand Prix,25,-0.75
OCO,78.951,SOFT,18.0,3.0,1,Canadian Grand Prix,26,-0.78
OCO,77.314,SOFT,19.0,3.0,1,Canadian Grand Prix,27,-0.8099999999999999
OCO,78.34,SOFT,23.0,3.0,1,Canadian Grand Prix,28,-0.84
OCO,76.978,SOFT,24.0,3.0,1,Canadian Grand Prix,29,-0.87
OCO,78.384,SOFT,25.0,3.0,1,Canadian Grand Prix,30,-0.8999999999999999
OCO,76.724,SOFT,26.0,3.0,1,Canadian Grand Prix,31,-0.9299999999999999
OCO,76.912,SOFT,27.0,3.0,1,Canadian Grand Prix,32,-0.96
OCO,76.914,SOFT,28.0,3.0,1,Canadian Grand Prix,33,-0.99
OCO,76.882,SOFT,29.0,3.0,12,Canadian Grand Prix,34,-1.02
OCO,76.765,SOFT,30.0,3.0,1,Canadian Grand Prix,35,-1.05
OCO,77.516,SOFT,31.0,3.0,1,Canadian Grand Prix,36,-1.08
OCO,76.992,SOFT,32.0,3.0,1,Canadian Grand Prix,37,-1.1099999999999999
OCO,76.836,SOFT,33.0,3.0,1,Canadian Grand Prix,38,-1.14
OCO,76.577,SOFT,34.0,3.0,1,Canadian Grand Prix,39,-1.17
OCO,76.739,SOFT,35.0,3.0,1,Canadian Grand Prix,40,-1.2
OCO,76.754,SOFT,36.0,3.0,1,Canadian Grand Prix,41,-1.23
COL,78.976,MEDIUM,5.0,1.0,1,Canadian Grand Prix,1,-0.03
COL,78.865,MEDIUM,6.0,1.0,1,Canadian Grand Prix,2,-0.06
COL,78.543,MEDIUM,7.0,1.0,1,Canadian Grand Prix,3,-0.09
COL,78.287,MEDIUM,8.0,1.0,1,Canadian Grand Prix,4,-0.12
COL,78.308,MEDIUM,9.0,1.0,1,Canadian Grand Prix,5,-0.15
COL,78.004,MEDIUM,10.0,1.0,1,Canadian Grand Prix,6,-0.18
COL,78.217,MEDIUM,11.0,1.0,1,Canadian Grand Prix,7,-0.21
COL,77.702,MEDIUM,12.0,1.0,12,Canadian Grand Prix,8,-0.24
COL,78.329,MEDIUM,13.0,1.0,2,Canadian Grand Prix,9,-0.27
COL,77.828,MEDIUM,14.0,1.0,21,Canadian Grand Prix,10,-0.3
COL,77.482,MEDIUM,15.0,1.0,1,Canadian Grand Prix,11,-0.32999999999999996
COL,77.292,MEDIUM,16.0,1.0,1,Canadian Grand Prix,12,-0.36
COL,77.138,MEDIUM,17.0,1.0,1,Canadian Grand Prix,13,-0.39
COL,77.015,MEDIUM,18.0,1.0,1,Canadian Grand Prix,14,-0.42
COL,77.364,MEDIUM,19.0,1.0,12,Canadian Grand Prix,15,-0.44999999999999996
COL,77.018,MEDIUM,20.0,1.0,1,Canadian Grand Prix,16,-0.48
COL,76.863,MEDIUM,21.0,1.0,1,Canadian Grand Prix,17,-0.51
COL,77.135,MEDIUM,22.0,1.0,1,Canadian Grand Prix,18,-0.54
COL,77.071,MEDIUM,23.0,1.0,1,Canadian Grand Prix,19,-0.57
COL,76.828,MEDIUM,24.0,1.0,1,Canadian Grand Prix,20,-0.6
COL,77.086,MEDIUM,25.0,1.0,1,Canadian Grand Prix,21,-0.63
COL,77.102,MEDIUM,26.0,1.0,1,Canadian Grand Prix,22,-0.6599999999999999
COL,77.474,MEDIUM,27.0,1.0,1,Canadian Grand Prix,23,-0.69
COL,77.065,MEDIUM,28.0,1.0,1,Canadian Grand Prix,24,-0.72
COL,76.705,MEDIUM,29.0,1.0,1,Canadian Grand Prix,25,-0.75
COL,78.797,HARD,3.0,2.0,1,Canadian Grand Prix,26,-0.78
COL,77.822,HARD,4.0,2.0,1,Canadian Grand Prix,27,-0.8099999999999999
COL,77.335,HARD,5.0,2.0,1,Canadian Grand Prix,28,-0.84
COL,77.239,HARD,6.0,2.0,1,Canadian Grand Prix,29,-0.87
COL,76.672,HARD,7.0,2.0,1,Canadian Grand Prix,30,-0.8999999999999999
COL,76.546,HARD,8.0,2.0,1,Canadian Grand Prix,31,-0.9299999999999999
COL,76.679,HARD,9.0,2.0,12,Canadian Grand Prix,32,-0.96
COL,76.879,HARD,10.0,2.0,1,Canadian Grand Prix,33,-0.99
COL,76.79,HARD,11.0,2.0,1,Canadian Grand Prix,34,-1.02
COL,76.618,HARD,12.0,2.0,1,Canadian Grand Prix,35,-1.05
COL,76.926,HARD,13.0,2.0,1,Canadian Grand Prix,36,-1.08
COL,76.249,HARD,14.0,2.0,1,Canadian Grand Prix,37,-1.1099999999999999
COL,76.621,HARD,17.0,2.0,1,Canadian Grand Prix,38,-1.14
COL,76.61,HARD,18.0,2.0,1,Canadian Grand Prix,39,-1.17
COL,76.537,HARD,19.0,2.0,1,Canadian Grand Prix,40,-1.2
COL,76.31,HARD,20.0,2.0,1,Canadian Grand Prix,41,-1.23
COL,76.253,HARD,21.0,2.0,1,Canadian Grand Prix,42,-1.26
COL,77.677,HARD,24.0,2.0,1,Canadian Grand Prix,43,-1.29
COL,76.809,HARD,25.0,2.0,1,Canadian Grand Prix,44,-1.3199999999999998
COL,77.93,HARD,26.0,2.0,1,Canadian Grand Prix,45,-1.3499999999999999
COL,76.511,HARD,27.0,2.0,1,Canadian Grand Prix,46,-1.38
COL,76.368,HARD,28.0,2.0,1,Canadian Grand Prix,47,-1.41
COL,76.087,HARD,29.0,2.0,1,Canadian Grand Prix,48,-1.44
COL,76.19,HARD,30.0,2.0,12,Canadian Grand Prix,49,-1.47
COL,78.473,HARD,31.0,2.0,1,Canadian Grand Prix,50,-1.5
COL,75.765,HARD,32.0,2.0,1,Canadian Grand Prix,51,-1.53
COL,76.286,HARD,33.0,2.0,1,Canadian Grand Prix,52,-1.56
COL,76.045,HARD,34.0,2.0,1,Canadian Grand Prix,53,-1.5899999999999999
COL,75.98,HARD,35.0,2.0,1,Canadian Grand Prix,54,-1.6199999999999999
COL,76.141,HARD,36.0,2.0,1,Canadian Grand Prix,55,-1.65
COL,75.462,HARD,37.0,2.0,1,Canadian Grand Prix,56,-1.68
HAM,77.993,SOFT,7.0,1.0,1,Canadian Grand Prix,1,-0.03
HAM,77.455,SOFT,8.0,1.0,1,Canadian Grand Prix,2,-0.06
HAM,77.014,SOFT,9.0,1.0,1,Canadian Grand Prix,3,-0.09
HAM,76.982,SOFT,10.0,1.0,1,Canadian Grand Prix,4,-0.12
HAM,76.661,SOFT,11.0,1.0,1,Canadian Grand Prix,5,-0.15
HAM,77.92,SOFT,12.0,1.0,1,Canadian Grand Prix,6,-0.18
HAM,76.42,SOFT,13.0,1.0,1,Canadian Grand Prix,7,-0.21
HAM,76.463,SOFT,14.0,1.0,1,Canadian Grand Prix,8,-0.24
HAM,76.227,SOFT,15.0,1.0,1,Canadian Grand Prix,9,-0.27
HAM,76.482,SOFT,16.0,1.0,12,Canadian Grand Prix,10,-0.3
HAM,76.398,SOFT,17.0,1.0,21,Canadian Grand Prix,11,-0.32999999999999996
HAM,76.259,SOFT,18.0,1.0,1,Canadian Grand Prix,12,-0.36
HAM,76.007,SOFT,19.0,1.0,1,Canadian Grand Prix,13,-0.39
HAM,76.068,SOFT,20.0,1.0,1,Canadian Grand Prix,14,-0.42
HAM,76.171,SOFT,21.0,1.0,1,Canadian Grand Prix,15,-0.44999999999999996
HAM,76.064,SOFT,22.0,1.0,12,Canadian Grand Prix,16,-0.48
HAM,75.961,SOFT,23.0,1.0,1,Canadian Grand Prix,17,-0.51
HAM,76.853,SOFT,24.0,1.0,1,Canadian Grand Prix,18,-0.54
HAM,76.484,SOFT,26.0,1.0,1,Canadian Grand Prix,19,-0.57
HAM,76.503,SOFT,27.0,1.0,1,Canadian Grand Prix,20,-0.6
HAM,76.404,SOFT,28.0,1.0,1,Canadian Grand Prix,21,-0.63
HAM,76.433,SOFT,29.0,1.0,1,Canadian Grand Prix,22,-0.6599999999999999
HAM,76.415,SOFT,30.0,1.0,1,Canadian Grand Prix,23,-0.69
HAM,76.18,SOFT,31.0,1.0,1,Canadian Grand Prix,24,-0.72
HAM,76.374,SOFT,32.0,1.0,1,Canadian Grand Prix,25,-0.75
HAM,78.973,SOFT,33.0,1.0,126,Canadian Grand Prix,26,-0.78
HAM,77.975,MEDIUM,2.0,2.0,1,Canadian Grand Prix,27,-0.8099999999999999
HAM,76.498,MEDIUM,3.0,2.0,1,Canadian Grand Prix,28,-0.84
HAM,75.772,MEDIUM,4.0,2.0,1,Canadian Grand Prix,29,-0.87
HAM,75.65,MEDIUM,5.0,2.0,1,Canadian Grand Prix,30,-0.8999999999999999
HAM,75.285,MEDIUM,6.0,2.0,1,Canadian Grand Prix,31,-0.9299999999999999
HAM,75.553,MEDIUM,7.0,2.0,1,Canadian Grand Prix,32,-0.96
HAM,75.386,MEDIUM,8.0,2.0,1,Canadian Grand Prix,33,-0.99
HAM,75.139,MEDIUM,9.0,2.0,12,Canadian Grand Prix,34,-1.02
HAM,75.457,MEDIUM,10.0,2.0,1,Canadian Grand Prix,35,-1.05
HAM,75.243,MEDIUM,11.0,2.0,1,Canadian Grand Prix,36,-1.08
HAM,75.285,MEDIUM,12.0,2.0,1,Canadian Grand Prix,37,-1.1099999999999999
HAM,75.208,MEDIUM,13.0,2.0,1,Canadian Grand Prix,38,-1.14
HAM,74.96,MEDIUM,14.0,2.0,1,Canadian Grand Prix,39,-1.17
HAM,75.411,MEDIUM,16.0,2.0,1,Canadian Grand Prix,40,-1.2
HAM,74.914,MEDIUM,17.0,2.0,1,Canadian Grand Prix,41,-1.23
HAM,75.186,MEDIUM,18.0,2.0,1,Canadian Grand Prix,42,-1.26
HAM,75.381,MEDIUM,19.0,2.0,1,Canadian Grand Prix,43,-1.29
HAM,74.962,MEDIUM,20.0,2.0,1,Canadian Grand Prix,44,-1.3199999999999998
HAM,75.09,MEDIUM,24.0,2.0,1,Canadian Grand Prix,45,-1.3499999999999999
HAM,75.172,MEDIUM,25.0,2.0,1,Canadian Grand Prix,46,-1.38
HAM,75.983,MEDIUM,26.0,2.0,1,Canadian Grand Prix,47,-1.41
HAM,75.459,MEDIUM,27.0,2.0,1,Canadian Grand Prix,48,-1.44
HAM,75.145,MEDIUM,28.0,2.0,1,Canadian Grand Prix,49,-1.47
HAM,74.751,MEDIUM,29.0,2.0,1,Canadian Grand Prix,50,-1.5
HAM,74.573,MEDIUM,30.0,2.0,12,Canadian Grand Prix,51,-1.53
HAM,75.116,MEDIUM,31.0,2.0,1,Canadian Grand Prix,52,-1.56
HAM,74.89,MEDIUM,32.0,2.0,1,Canadian Grand Prix,53,-1.5899999999999999
HAM,75.069,MEDIUM,33.0,2.0,1,Canadian Grand Prix,54,-1.6199999999999999
HAM,74.689,MEDIUM,34.0,2.0,1,Canadian Grand Prix,55,-1.65
HAM,74.801,MEDIUM,35.0,2.0,1,Canadian Grand Prix,56,-1.68
HAM,74.699,MEDIUM,36.0,2.0,1,Canadian Grand Prix,57,-1.71
HAM,74.646,MEDIUM,37.0,2.0,1,Canadian Grand Prix,58,-1.74
BOR,79.308,SOFT,4.0,2.0,1,Canadian Grand Prix,1,-0.03
BOR,78.545,SOFT,5.0,2.0,1,Canadian Grand Prix,2,-0.06
BOR,78.516,SOFT,6.0,2.0,1,Canadian Grand Prix,3,-0.09
BOR,78.353,SOFT,7.0,2.0,1,Canadian Grand Prix,4,-0.12
BOR,77.931,SOFT,8.0,2.0,1,Canadian Grand Prix,5,-0.15
BOR,78.468,SOFT,9.0,2.0,1,Canadian Grand Prix,6,-0.18
BOR,78.445,SOFT,10.0,2.0,12,Canadian Grand Prix,7,-0.21
BOR,78.279,SOFT,11.0,2.0,21,Canadian Grand Prix,8,-0.24
BOR,77.698,SOFT,12.0,2.0,1,Canadian Grand Prix,9,-0.27
BOR,77.904,SOFT,13.0,2.0,1,Canadian Grand Prix,10,-0.3
BOR,77.752,SOFT,14.0,2.0,1,Canadian Grand Prix,11,-0.32999999999999996
BOR,77.701,SOFT,15.0,2.0,1,Canadian Grand Prix,12,-0.36
BOR,78.99,MEDIUM,2.0,3.0,1,Canadian Grand Prix,13,-0.39
BOR,78.21,MEDIUM,4.0,3.0,1,Canadian Grand Prix,14,-0.42
BOR,77.711,MEDIUM,5.0,3.0,1,Canadian Grand Prix,15,-0.44999999999999996
BOR,77.483,MEDIUM,6.0,3.0,1,Canadian Grand Prix,16,-0.48
BOR,77.683,MEDIUM,7.0,3.0,1,Canadian Grand Prix,17,-0.51
BOR,77.708,MEDIUM,8.0,3.0,1,Canadian Grand Prix,18,-0.54
BOR,77.971,MEDIUM,9.0,3.0,1,Canadian Grand Prix,19,-0.57
BOR,77.356,MEDIUM,10.0,3.0,1,Canadian Grand Prix,20,-0.6
BOR,78.791,MEDIUM,14.0,3.0,1,Canadian Grand Prix,21,-0.63
BOR,77.815,MEDIUM,15.0,3.0,1,Canadian Grand Prix,22,-0.6599999999999999
BOR,77.508,MEDIUM,16.0,3.0,1,Canadian Grand Prix,23,-0.69
BOR,77.109,MEDIUM,17.0,3.0,1,Canadian Grand Prix,24,-0.72
BOR,76.863,MEDIUM,18.0,3.0,1,Canadian Grand Prix,25,-0.75
BOR,76.684,MEDIUM,19.0,3.0,1,Canadian Grand Prix,26,-0.78
BOR,76.549,MEDIUM,20.0,3.0,1,Canadian Grand Prix,27,-0.8099999999999999
BOR,76.418,MEDIUM,21.0,3.0,12,Canadian Grand Prix,28,-0.84
BOR,76.615,MEDIUM,22.0,3.0,1,Canadian Grand Prix,29,-0.87
BOR,76.627,MEDIUM,23.0,3.0,1,Canadian Grand Prix,30,-0.8999999999999999
BOR,76.402,MEDIUM,24.0,3.0,1,Canadian Grand Prix,31,-0.9299999999999999
